"Volcano.Number","Volcano.Name","Eruption.Number","Eruption.Category","Area.of.Activity","VEI","VEI.Modifier","Start.Year.Modifier","Start.Year","Start.Year.Uncertainty","Start.Month","Start.Day.Modifier","Start.Day","Start.Day.Uncertainty","Evidence.Method..dating.","End.Year.Modifier","End.Year","End.Year.Uncertainty","End.Month","End.Day.Modifier","End.Day","End.Day.Uncertainty","Country"
263250,"Merapi",15892,"Confirmed Eruption","NULL","2","NULL","NULL",1905,"NULL","1","NULL","0","NULL","Observations: Reported","NULL","1905","NULL","6","NULL","1","NULL","Indonesia"
263250,"Merapi",15815,"Confirmed Eruption","NULL","NULL","NULL","NULL",-4690,"75","0","NULL","0","NULL","Isotopic: 14C (calibrated)","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
263250,"Merapi",15823,"Confirmed Eruption","NULL","3","NULL","NULL",-340,"500","0","NULL","0","NULL","Isotopic: 14C (calibrated)","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
263250,"Merapi",15902,"Confirmed Eruption","NULL","3","NULL","NULL",1930,"NULL","11","NULL","25","NULL","Observations: Reported","NULL","1931","NULL","9","NULL","0","NULL","Indonesia"
263250,"Merapi",15851,"Confirmed Eruption","NULL","3","^","NULL",1554,"NULL","0","NULL","0","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
263250,"Merapi",22264,"Confirmed Eruption","Summit crater","3","NULL","NULL",2018,"NULL","5","NULL","11","NULL","Observations: Reported","NULL","2020","NULL","6","NULL","21","NULL","Indonesia"
263250,"Merapi",15825,"Confirmed Eruption","NULL","NULL","NULL","NULL",120,"75","0","NULL","0","NULL","Isotopic: 14C (calibrated)","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
263250,"Merapi",15847,"Confirmed Eruption","NULL","2","NULL","NULL",1861,"NULL","0","NULL","0","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
263250,"Merapi",13421,"Confirmed Eruption","NULL","1","NULL","NULL",1810,"NULL","0","NULL","0","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
263250,"Merapi",15887,"Confirmed Eruption","NULL","2","?","NULL",1894,"NULL","1","NULL","27","NULL","Observations: Reported","NULL","1894","NULL","2","NULL","2","NULL","Indonesia"
263250,"Merapi",15841,"Confirmed Eruption","NULL","NULL","NULL","NULL",1190,"30","0","NULL","0","NULL","Isotopic: 14C (calibrated)","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
263250,"Merapi",15913,"Confirmed Eruption","NULL","3","NULL","NULL",1961,"NULL","4","NULL","11","NULL","Observations: Reported","NULL","1961","NULL","11","NULL","28","NULL","Indonesia"
263250,"Merapi",15866,"Confirmed Eruption","NULL","2","NULL","<",1791,"NULL","0","NULL","0","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
263250,"Merapi",15888,"Confirmed Eruption","NULL","1","?","NULL",1894,"NULL","10","NULL","0","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
263250,"Merapi",15819,"Confirmed Eruption","NULL","NULL","NULL","NULL",-1410,"50","0","NULL","0","NULL","Isotopic: 14C (calibrated)","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
263250,"Merapi",15855,"Confirmed Eruption","NULL","3","^","NULL",1587,"NULL","0","NULL","0","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
263250,"Merapi",15882,"Confirmed Eruption","NULL","1","NULL","NULL",1885,"NULL","2","NULL","24","4","Observations: Reported","NULL","1887","NULL","0","NULL","0","NULL","Indonesia"
263250,"Merapi",15907,"Confirmed Eruption","NULL","2","NULL","NULL",1948,"NULL","9","NULL","29","NULL","Observations: Reported","NULL","1948","NULL","12","NULL","0","NULL","Indonesia"
263250,"Merapi",15914,"Confirmed Eruption","Upper Batang breach (2600 m)","2","NULL","NULL",1967,"NULL","1","NULL","12","NULL","Observations: Reported","?","1970","NULL","7","NULL","2","182","Indonesia"
263250,"Merapi",15906,"Confirmed Eruption","NULL","2","NULL","NULL",1942,"NULL","5","NULL","30","NULL","Observations: Reported","NULL","1945","NULL","5","NULL","0","NULL","Indonesia"
263250,"Merapi",15820,"Confirmed Eruption","NULL","4","P","NULL",-1180,"75","0","NULL","0","NULL","Isotopic: 14C (uncalibrated)","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
263250,"Merapi",15901,"Confirmed Eruption","NULL","1","NULL","NULL",1924,"NULL","9","NULL","10","NULL","Observations: Reported","NULL","1924","NULL","9","NULL","12","1","Indonesia"
263250,"Merapi",15821,"Confirmed Eruption","NULL","NULL","NULL","NULL",-1010,"200","0","NULL","0","NULL","Isotopic: 14C (calibrated)","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
263250,"Merapi",15880,"Confirmed Eruption","NULL","2","NULL","NULL",1878,"NULL","0","NULL","0","NULL","Observations: Reported","NULL","1879","NULL","6","NULL","20","NULL","Indonesia"
263250,"Merapi",15816,"Confirmed Eruption","NULL","NULL","NULL","NULL",-2910,"150","0","NULL","0","NULL","Isotopic: 14C (calibrated)","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
263250,"Merapi",15877,"Confirmed Eruption","NULL","2","NULL","NULL",1865,"NULL","10","NULL","24","NULL","Observations: Reported","NULL","1871","NULL","8","?","0","NULL","Indonesia"
263250,"Merapi",15863,"Confirmed Eruption","NULL","2","NULL","NULL",1755,"NULL","0","NULL","0","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
263250,"Merapi",22488,"Confirmed Eruption","Summit crater","1","NULL","NULL",2011,"NULL","3","NULL","25","NULL","Observations: Photo / Video","NULL","2011","NULL","9","NULL","8","NULL","Indonesia"
263250,"Merapi",15859,"Confirmed Eruption","NULL","3","^","NULL",1677,"NULL","0","NULL","0","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
263250,"Merapi",15824,"Confirmed Eruption","NULL","4","P","NULL",20,"300","0","NULL","0","NULL","Isotopic: 14C (calibrated)","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
263250,"Merapi",15826,"Confirmed Eruption","NULL","NULL","NULL","NULL",190,"300","0","NULL","0","NULL","Isotopic: 14C (calibrated)","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
263250,"Merapi",15813,"Confirmed Eruption","Old Merapi","NULL","NULL","NULL",-8780,"150","0","NULL","0","NULL","Isotopic: 14C (calibrated)","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
263250,"Merapi",15897,"Confirmed Eruption","NULL","1","NULL","NULL",1918,"NULL","1","NULL","0","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
263250,"Merapi",15853,"Confirmed Eruption","NULL","3","^","NULL",1584,"NULL","0","NULL","0","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
263250,"Merapi",15827,"Confirmed Eruption","NULL","NULL","NULL","NULL",280,"150","0","NULL","0","NULL","Isotopic: 14C (calibrated)","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
263250,"Merapi",15925,"Confirmed Eruption","Summit crater","4","NULL","NULL",2010,"NULL","10","NULL","26","NULL","Observations: Reported","NULL","2010","NULL","11","NULL","29","NULL","Indonesia"
263250,"Merapi",15908,"Confirmed Eruption","NULL","2","NULL","NULL",1953,"NULL","3","NULL","2","NULL","Observations: Reported","NULL","1958","NULL","12","NULL","16","15","Indonesia"
263250,"Merapi",15886,"Confirmed Eruption","NULL","1","NULL","NULL",1893,"NULL","10","NULL","0","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
263250,"Merapi",15889,"Confirmed Eruption","NULL","2","?","NULL",1897,"NULL","0","NULL","0","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
263250,"Merapi",20842,"Confirmed Eruption","Summit crater","3","NULL","NULL",2013,"NULL","11","NULL","18","NULL","Observations: Reported","NULL","2013","NULL","11","NULL","18","NULL","Indonesia"
263250,"Merapi",15838,"Confirmed Eruption","NULL","NULL","NULL","NULL",1090,"100","0","NULL","0","NULL","Isotopic: 14C (calibrated)","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
263250,"Merapi",15876,"Confirmed Eruption","NULL","3","NULL","NULL",1849,"NULL","9","NULL","14","NULL","Observations: Reported","NULL","1849","NULL","9","NULL","24","NULL","Indonesia"
263250,"Merapi",15903,"Confirmed Eruption","NULL","1","NULL","NULL",1932,"NULL","11","NULL","0","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
263250,"Merapi",15849,"Confirmed Eruption","NULL","NULL","NULL","NULL",1480,"300","0","NULL","0","NULL","Isotopic: 14C (calibrated)","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
263250,"Merapi",20892,"Confirmed Eruption","Summit crater","3","NULL","NULL",2014,"NULL","3","NULL","9","NULL","Observations: Reported","NULL","2014","NULL","4","NULL","20","NULL","Indonesia"
263250,"Merapi",15865,"Confirmed Eruption","NULL","1","?","NULL",1786,"NULL","7","NULL","17","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
263250,"Merapi",22476,"Confirmed Eruption","Summit crater","1","NULL","NULL",2013,"NULL","7","NULL","22","NULL","Observations: Reported","NULL","2013","NULL","7","NULL","22","NULL","Indonesia"
263250,"Merapi",15868,"Confirmed Eruption","NULL","2","NULL","NULL",1828,"NULL","12","NULL","18","NULL","Observations: Reported","NULL","1828","NULL","12","NULL","19","NULL","Indonesia"
263250,"Merapi",15858,"Confirmed Eruption","NULL","3","NULL","NULL",1672,"NULL","8","NULL","4","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
263250,"Merapi",15843,"Confirmed Eruption","NULL","NULL","NULL","NULL",1300,"75","0","NULL","0","NULL","Isotopic: 14C (calibrated)","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
263250,"Merapi",15881,"Confirmed Eruption","East dome","1","NULL","NULL",1883,"NULL","1","?","0","NULL","Observations: Reported","NULL","1884","NULL","11","NULL","0","NULL","Indonesia"
263250,"Merapi",15869,"Confirmed Eruption","NULL","2","?","NULL",1832,"NULL","12","NULL","25","NULL","Observations: Reported","NULL","1836","NULL","0","NULL","0","NULL","Indonesia"
263250,"Merapi",15845,"Confirmed Eruption","NULL","NULL","NULL","NULL",1440,"100","0","NULL","0","NULL","Isotopic: 14C (calibrated)","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
263250,"Merapi",15884,"Confirmed Eruption","NULL","1","NULL","NULL",1889,"NULL","7","NULL","0","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
263250,"Merapi",15811,"Confirmed Eruption","NULL","1","NULL","NULL",1797,"NULL","0","NULL","0","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
263250,"Merapi",15864,"Confirmed Eruption","NULL","2","?","NULL",1768,"NULL","8","NULL","19","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
263250,"Merapi",15844,"Confirmed Eruption","NULL","NULL","NULL","NULL",1380,"300","0","NULL","0","NULL","Isotopic: 14C (calibrated)","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
263250,"Merapi",15923,"Confirmed Eruption","NULL","1","NULL","NULL",2006,"NULL","3","NULL","16","15","Observations: Reported","NULL","2007","NULL","8","?","9","NULL","Indonesia"
263250,"Merapi",15870,"Confirmed Eruption","NULL","2","?","NULL",1837,"NULL","8","NULL","10","NULL","Observations: Reported","NULL","1838","NULL","6","NULL","0","NULL","Indonesia"
263250,"Merapi",15828,"Confirmed Eruption","NULL","3","NULL","NULL",410,"150","0","NULL","0","NULL","Isotopic: 14C (calibrated)","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
263250,"Merapi",15862,"Confirmed Eruption","NULL","2","NULL","NULL",1752,"NULL","0","NULL","0","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
263250,"Merapi",15837,"Confirmed Eruption","NULL","NULL","NULL","NULL",1010,"25","0","NULL","0","NULL","Isotopic: 14C (calibrated)","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
263250,"Merapi",22381,"Confirmed Eruption","NULL","1","NULL","NULL",2020,"NULL","12","NULL","31","NULL","Observations: Reported",">","2026","NULL","3","NULL","25","NULL","Indonesia"
263250,"Merapi",15871,"Confirmed Eruption","NULL","1","NULL","NULL",1840,"NULL","1","NULL","4","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
263250,"Merapi",15842,"Confirmed Eruption","NULL","NULL","NULL","NULL",1230,"200","0","NULL","0","NULL","Isotopic: 14C (calibrated)","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
263250,"Merapi",15898,"Confirmed Eruption","NULL","2","NULL","NULL",1920,"NULL","7","NULL","25","NULL","Observations: Reported","NULL","1921","NULL","2","NULL","0","NULL","Indonesia"
263250,"Merapi",15922,"Confirmed Eruption","NW of 1984 lava dome","2","NULL","NULL",1992,"NULL","1","NULL","20","NULL","Observations: Reported","NULL","2002","NULL","10","?","19","NULL","Indonesia"
263250,"Merapi",15896,"Confirmed Eruption","NULL","1","NULL","NULL",1915,"NULL","3","NULL","28","NULL","Observations: Reported","NULL","1915","NULL","5","NULL","15","NULL","Indonesia"
263250,"Merapi",15904,"Confirmed Eruption","NULL","2","NULL","NULL",1933,"NULL","10","NULL","1","NULL","Observations: Reported","NULL","1935","NULL","4","NULL","0","NULL","Indonesia"
263250,"Merapi",15857,"Confirmed Eruption","NULL","3","^","NULL",1663,"NULL","12","NULL","31","365","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
263250,"Merapi",15832,"Confirmed Eruption","NULL","NULL","NULL","NULL",630,"30","0","NULL","0","NULL","Isotopic: 14C (calibrated)","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
263250,"Merapi",15872,"Confirmed Eruption","NULL","2","NULL","NULL",1846,"NULL","4","NULL","6","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
263250,"Merapi",15848,"Confirmed Eruption","NULL","2","NULL","NULL",1862,"NULL","5","NULL","26","NULL","Observations: Reported","NULL","1864","NULL","0","NULL","0","NULL","Indonesia"
263250,"Merapi",15893,"Confirmed Eruption","Summit and upper east flank (2600 m)","2","NULL","NULL",1906,"NULL","1","NULL","26","5","Observations: Reported","NULL","1907","NULL","2","NULL","17","NULL","Indonesia"
263250,"Merapi",15879,"Confirmed Eruption","NULL","2","NULL","NULL",1872,"NULL","11","NULL","3","NULL","Observations: Reported","NULL","1873","NULL","1","?","0","NULL","Indonesia"
263250,"Merapi",15817,"Confirmed Eruption","NULL","NULL","NULL","NULL",-1890,"55","0","NULL","0","NULL","Isotopic: 14C (calibrated)","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
263250,"Merapi",15873,"Confirmed Eruption","Summit and upper SE flank (2600 m)","3","NULL","NULL",1846,"NULL","9","NULL","2","NULL","Observations: Reported","NULL","1847","NULL","10","NULL","0","NULL","Indonesia"
263250,"Merapi",15875,"Confirmed Eruption","NULL","2","NULL","NULL",1849,"NULL","4","NULL","26","NULL","Observations: Reported","NULL","1849","NULL","4","NULL","26","NULL","Indonesia"
263250,"Merapi",15895,"Confirmed Eruption","West dome","1","NULL","NULL",1909,"NULL","2","NULL","1","NULL","Observations: Reported","NULL","1913","NULL","5","NULL","0","NULL","Indonesia"
263250,"Merapi",15834,"Confirmed Eruption","NULL","NULL","NULL","NULL",870,"100","0","NULL","0","NULL","Isotopic: 14C (calibrated)","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
263250,"Merapi",15878,"Confirmed Eruption","NULL","4","NULL","NULL",1872,"NULL","4","NULL","15","NULL","Observations: Reported","NULL","1872","NULL","4","NULL","21","NULL","Indonesia"
263250,"Merapi",15860,"Confirmed Eruption","NULL","3","^","NULL",1678,"NULL","8","NULL","19","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
263250,"Merapi",15831,"Confirmed Eruption","NULL","NULL","NULL","NULL",540,"50","0","NULL","0","NULL","Isotopic: 14C (calibrated)","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
263250,"Merapi",15867,"Confirmed Eruption","NULL","3","?","NULL",1822,"NULL","12","NULL","27","NULL","Observations: Reported","NULL","1823","NULL","4","NULL","6","NULL","Indonesia"
263250,"Merapi",15891,"Confirmed Eruption","NULL","2","NULL","NULL",1902,"NULL","12","NULL","0","NULL","Observations: Reported","NULL","1904","NULL","6","NULL","20","5","Indonesia"
263250,"Merapi",15822,"Confirmed Eruption","NULL","NULL","NULL","NULL",-700,"150","0","NULL","0","NULL","Isotopic: 14C (calibrated)","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
263250,"Merapi",15894,"Confirmed Eruption","NULL","1","?","NULL",1908,"NULL","0","NULL","0","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
263250,"Merapi",15852,"Confirmed Eruption","NULL","3","^","NULL",1560,"NULL","0","NULL","0","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
263250,"Merapi",15899,"Confirmed Eruption","NULL","1","NULL","NULL",1922,"NULL","2","NULL","18","NULL","Observations: Reported","NULL","1922","NULL","8","NULL","8","NULL","Indonesia"
263250,"Merapi",15861,"Confirmed Eruption","NULL","2","NULL","NULL",1745,"NULL","0","NULL","0","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
263250,"Merapi",13422,"Confirmed Eruption","NULL","1","NULL","NULL",1812,"NULL","0","NULL","0","NULL","Observations: Reported","NULL","1822","NULL","0","NULL","0","NULL","Indonesia"
263250,"Merapi",15885,"Confirmed Eruption","NULL","2","?","NULL",1891,"NULL","8","NULL","25","NULL","Observations: Reported","NULL","1892","NULL","0","NULL","0","NULL","Indonesia"
263250,"Merapi",15818,"Confirmed Eruption","NULL","NULL","NULL","NULL",-1770,"75","0","NULL","0","NULL","Isotopic: 14C (calibrated)","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
263250,"Merapi",15917,"Confirmed Eruption","NULL","2","NULL","NULL",1986,"NULL","10","NULL","10","NULL","Observations: Reported","NULL","1990","NULL","8","?","16","15","Indonesia"
263250,"Merapi",15840,"Confirmed Eruption","NULL","NULL","NULL","NULL",1140,"150","0","NULL","0","NULL","Isotopic: 14C (calibrated)","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
263250,"Merapi",15835,"Confirmed Eruption","NULL","3","NULL","NULL",940,"100","0","NULL","0","NULL","Isotopic: 14C (calibrated)","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
263250,"Merapi",15833,"Confirmed Eruption","NULL","NULL","NULL","NULL",680,"200","0","NULL","0","NULL","Isotopic: 14C (calibrated)","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
263250,"Merapi",15814,"Confirmed Eruption","NULL","NULL","NULL","NULL",-7310,"300","0","NULL","0","NULL","Isotopic: 14C (calibrated)","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
263250,"Merapi",15850,"Confirmed Eruption","NULL","3","^","NULL",1548,"NULL","0","NULL","0","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
263250,"Merapi",15883,"Confirmed Eruption","NULL","2","NULL","NULL",1888,"NULL","8","NULL","18","NULL","Observations: Reported","NULL","1888","NULL","12","NULL","20","NULL","Indonesia"
263251,"Muria",15810,"Confirmed Eruption","East flank (Gunung Bambang)","NULL","NULL","NULL",-160,"300","0","NULL","0","NULL","Isotopic: 14C (uncalibrated)","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
263280,"Kelud",15912,"Confirmed Eruption","NULL","3","NULL","NULL",1000,"NULL","0","NULL","0","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
263280,"Kelud",15940,"Confirmed Eruption","NULL","2","NULL","NULL",1785,"NULL","0","NULL","0","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
263280,"Kelud",15955,"Confirmed Eruption","NULL","4","NULL","NULL",1951,"NULL","8","NULL","31","NULL","Observations: Reported","NULL","1951","NULL","8","NULL","31","NULL","Indonesia"
263280,"Kelud",15948,"Confirmed Eruption","NULL","2","NULL","NULL",1851,"NULL","1","NULL","24","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
263280,"Kelud",15933,"Confirmed Eruption","NULL","5","?","NULL",1586,"NULL","0","NULL","0","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
263280,"Kelud",15069,"Confirmed Eruption","NULL","3","^","NULL",1395,"NULL","0","NULL","0","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
263280,"Kelud",15954,"Confirmed Eruption","NULL","2","NULL","NULL",1920,"NULL","12","NULL","6","NULL","Observations: Reported","NULL","1920","NULL","12","NULL","12","NULL","Indonesia"
263280,"Kelud",15957,"Confirmed Eruption","NULL","4","NULL","NULL",1990,"NULL","2","NULL","10","NULL","Observations: Reported","NULL","1990","NULL","3","NULL","13","45","Indonesia"
263280,"Kelud",15944,"Confirmed Eruption","NULL","4","?","NULL",1826,"NULL","10","NULL","11","NULL","Observations: Reported","NULL","1826","NULL","10","NULL","25","NULL","Indonesia"
263280,"Kelud",15934,"Confirmed Eruption","NULL","4","?","NULL",1641,"NULL","0","NULL","0","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
263280,"Kelud",15945,"Confirmed Eruption","NULL","2","NULL","NULL",1835,"NULL","0","NULL","0","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
263280,"Kelud",10422,"Confirmed Eruption","NULL","3","NULL","NULL",1311,"NULL","0","NULL","0","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
263280,"Kelud",15930,"Confirmed Eruption","NULL","3","^","NULL",1481,"NULL","0","NULL","0","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
263280,"Kelud",15942,"Confirmed Eruption","NULL","2","NULL","NULL",1825,"NULL","0","NULL","0","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
263280,"Kelud",15952,"Confirmed Eruption","NULL","3","NULL","NULL",1901,"NULL","5","NULL","22","NULL","Observations: Reported","NULL","1901","NULL","5","NULL","23","NULL","Indonesia"
263280,"Kelud",15941,"Confirmed Eruption","NULL","2","NULL","NULL",1811,"NULL","6","NULL","5","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
263280,"Kelud",15927,"Confirmed Eruption","NULL","3","^","NULL",1450,"NULL","0","NULL","0","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
263280,"Kelud",15423,"Confirmed Eruption","NULL","1","NULL","NULL",1967,"NULL","2","NULL","18","NULL","Observations: Reported","NULL","1967","NULL","2","NULL","18","NULL","Indonesia"
263280,"Kelud",15067,"Confirmed Eruption","NULL","3","^","NULL",1376,"NULL","0","NULL","0","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
263280,"Kelud",15953,"Confirmed Eruption","NULL","4","NULL","NULL",1919,"NULL","5","NULL","19","NULL","Observations: Reported","NULL","1919","NULL","5","NULL","20","NULL","Indonesia"
263280,"Kelud",15068,"Confirmed Eruption","NULL","3","^","NULL",1385,"NULL","0","NULL","0","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
263280,"Kelud",15929,"Confirmed Eruption","NULL","3","^","NULL",1462,"NULL","0","NULL","0","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
263280,"Kelud",15911,"Confirmed Eruption","NULL","NULL","NULL","NULL",-230,"300","0","NULL","0","NULL","Isotopic: 14C (uncalibrated)","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
263280,"Kelud",15932,"Confirmed Eruption","NULL","3","^","NULL",1548,"NULL","0","NULL","0","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
263280,"Kelud",15070,"Confirmed Eruption","NULL","3","^","NULL",1411,"NULL","0","NULL","0","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
263280,"Kelud",15946,"Confirmed Eruption","NULL","3","NULL","NULL",1848,"NULL","5","NULL","16","NULL","Observations: Reported","NULL","1848","NULL","5","NULL","17","NULL","Indonesia"
263280,"Kelud",15938,"Confirmed Eruption","NULL","2","NULL","NULL",1771,"NULL","1","NULL","10","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
263280,"Kelud",15928,"Confirmed Eruption","NULL","3","^","NULL",1451,"NULL","0","NULL","0","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
263280,"Kelud",15936,"Confirmed Eruption","NULL","2","NULL","NULL",1752,"NULL","5","NULL","1","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
263280,"Kelud",20934,"Confirmed Eruption","Summit crater lake","4","NULL","NULL",2014,"NULL","2","NULL","13","NULL","Observations: Reported","NULL","2014","NULL","2","NULL","15","NULL","Indonesia"
263280,"Kelud",15958,"Confirmed Eruption","NULL","2","NULL","NULL",2007,"NULL","10","?","16","15","Observations: Reported","NULL","2008","NULL","4","<","16","15","Indonesia"
263280,"Kelud",15939,"Confirmed Eruption","NULL","2","NULL","NULL",1776,"NULL","0","NULL","0","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
263280,"Kelud",15424,"Confirmed Eruption","Crater floor at foot of Kelut Peak","1","NULL","NULL",1967,"NULL","12","NULL","11","NULL","Observations: Reported","NULL","1967","NULL","12","NULL","11","NULL","Indonesia"
263280,"Kelud",15935,"Confirmed Eruption","NULL","2","NULL","NULL",1716,"NULL","7","NULL","20","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
263280,"Kelud",15949,"Confirmed Eruption","NULL","2","NULL","NULL",1864,"NULL","1","?","4","NULL","Observations: Reported","NULL","1864","NULL","1","?","4","NULL","Indonesia"
263280,"Kelud",15956,"Confirmed Eruption","NULL","4","NULL","NULL",1966,"NULL","4","NULL","26","NULL","Observations: Reported","NULL","1966","NULL","4","NULL","27","NULL","Indonesia"
263280,"Kelud",10423,"Confirmed Eruption","NULL","3","NULL","NULL",1334,"NULL","0","NULL","0","NULL","Observations: Reported","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indonesia"
